,Open,High,Low,Close,Volume,Adj Close
2020-01-02,0.19624996185302734,0.10574960708618164,0.1647500991821289,0.1152496337890625,6532000.0,0.11476993560791016
2020-01-03,-0.09124994277954102,-0.051999568939208984,-0.06550025939941406,-0.09599971771240234,-32152000.0,-0.09559869766235352
2020-01-06,-0.06949996948242188,-0.014000415802001953,-0.07074975967407227,0.024749755859375,57252000.0,0.024646282196044922
2020-01-07,0.14699983596801758,0.11250019073486328,0.12799978256225586,0.07175016403198242,52220000.0,0.07145071029663086
2020-01-08,0.03900003433227539,0.0067501068115234375,0.04400014877319336,0.011250019073486328,-37748000.0,0.011203289031982422
2020-01-09,0.1022500991821289,0.09724998474121094,0.0677499771118164,0.06599998474121094,-21996000.0,0.06572437286376953
2020-01-10,0.08699989318847656,0.06549978256225586,0.0722498893737793,0.03249979019165039,61184000.0,0.0323638916015625
2020-01-13,0.008250236511230469,0.11100006103515625,0.07499980926513672,0.19150018692016602,3544000.0,0.19070053100585938
2020-01-14,0.06499958038330078,-0.042749881744384766,0.0,-0.11749982833862305,39248000.0,-0.11701011657714844
2020-01-15,-0.061749935150146484,-0.06475019454956055,-0.055500030517578125,-0.04275035858154297,-95984000.0,-0.0425715446472168
2020-01-16,-0.0017499923706054688,0.012000083923339844,0.05625009536743164,0.0840001106262207,21088000.0,0.083648681640625
2020-01-17,0.0494999885559082,0.020750045776367188,0.014750003814697266,0.008749961853027344,-30400000.0,0.008714675903320312
2020-01-21,-0.047249794006347656,-0.017749786376953125,-0.019999980926513672,-0.033499717712402344,-35876000.0,-0.03336000442504883
2020-01-22,0.04874992370605469,0.10749959945678711,0.06075000762939453,0.05424976348876953,21324000.0,0.05402374267578125
2020-01-23,0.04900026321411133,-0.009749889373779297,-0.021249771118164062,0.06874990463256836,5276000.0,0.06846189498901367
2020-01-24,0.1444997787475586,0.1575002670288086,0.003749847412109375,-0.05949974060058594,128996000.0,-0.0592498779296875
2020-01-27,-0.48150014877319336,-0.43125009536743164,-0.4017500877380371,-0.2569999694824219,97024000.0,-0.25592851638793945
2020-01-28,0.1152501106262207,0.17549991607666016,0.21199989318847656,0.19425010681152344,-159560000.0,0.19344091415405273
2020-01-29,0.11350011825561523,-0.01074981689453125,0.0807499885559082,-0.06075000762939453,-52128000.0,-0.060497283935546875
2020-01-30,-0.1445002555847168,-0.06225013732910156,-0.11349964141845703,0.006749629974365234,31656000.0,0.006721019744873047
2020-01-31,0.05900001525878906,-0.0475001335144043,-0.11625003814697266,-0.23449993133544922,79916000.0,-0.2335219383239746
2020-02-03,-0.20674991607666016,-0.08349990844726562,0.017499923706054688,0.09750032424926758,-114856000.0,0.09709405899047852
2020-02-04,0.25825023651123047,0.16975021362304688,0.2142500877380371,0.1699995994567871,15980000.0,0.16929006576538086
2020-02-05,0.14899969100952148,0.11249971389770508,0.08474969863891602,0.09075021743774414,-63324000.0,0.09037160873413086
2020-02-06,0.003750324249267578,0.0462498664855957,0.03675031661987305,0.087249755859375,10064000.0,0.08688545227050781
2020-02-07,0.012499809265136719,-0.017999649047851562,0.04224967956542969,-0.06649971008300781,-28532000.0,-0.06622171401977539
2020-02-10,-0.0034999847412109375,0.23674964904785156,0.043250083923339844,0.2845001220703125,339856000.0,0.2833113670349121
2020-02-11,0.3705000877380371,0.23750019073486328,0.3132500648498535,0.12299966812133789,108948000.0,0.12248611450195312
2020-02-12,0.06724977493286133,0.007500171661376953,0.0904998779296875,0.11625003814697266,-263912000.0,0.11576509475708008
2020-02-13,0.005000114440917969,0.01699972152709961,0.016499996185302734,-0.04400014877319336,153372000.0,-0.04381608963012695
2020-02-14,0.42624998092651367,0.5372500419616699,0.42225027084350586,0.475250244140625,513908000.0,0.4732656478881836
2020-02-18,-0.04050016403198242,0.05850028991699219,-0.028500080108642578,0.16949987411499023,-421760000.0,0.1687917709350586
2020-02-19,0.39625024795532227,0.4524998664855957,0.41575002670288086,0.4532499313354492,74168000.0,0.45135974884033203
2020-02-20,0.2820000648498535,0.022749900817871094,-0.12849998474121094,-0.14999961853027344,115720000.0,-0.14937591552734375
2020-02-21,-0.21449995040893555,-0.2779998779296875,-0.14225006103515625,-0.3657503128051758,-41872000.0,-0.36422204971313477
2020-02-24,-0.8500003814697266,-0.5832500457763672,-0.566500186920166,-0.5197501182556152,88736000.0,-0.5175795555114746
2020-02-25,0.15275001525878906,-0.07700014114379883,-0.25099992752075195,-0.2807497978210449,198580000.0,-0.27957773208618164
2020-02-26,-0.3559999465942383,-0.08349990844726562,0.10100030899047852,0.1399998664855957,-307764000.0,0.13941526412963867
2020-02-27,-0.1789999008178711,-0.21124982833862305,-0.32775020599365234,-0.3762497901916504,158684000.0,-0.37091779708862305
2020-02-28,-0.31099987030029297,0.13649988174438477,-0.17749977111816406,0.4367499351501465,226836000.0,0.43518781661987305
2020-03-02,0.8610000610351562,0.1282501220703125,0.48024988174438477,0.15899991989135742,-242508000.0,0.15842962265014648
2020-03-03,0.0442500114440918,0.08699989318847656,0.036499977111816406,-0.26349973678588867,-237952000.0,-0.2625560760498047
2020-03-04,-0.21175003051757812,0.09549999237060547,0.118499755859375,0.4654998779296875,-55384000.0,0.4638333320617676
2020-03-05,0.1574997901916504,-0.04225015640258789,0.10750007629394531,-0.2804999351501465,-57080000.0,-0.2794957160949707
2020-03-06,-0.2604999542236328,-0.37024974822998047,-0.33750009536743164,-0.18125009536743164,-24916000.0,-0.1806015968322754
2020-03-09,-0.6545000076293945,-0.22475004196166992,-0.4954996109008789,-0.5149998664855957,98748000.0,-0.513157844543457
2020-03-10,0.4159998893737793,0.04199981689453125,0.1952500343322754,0.39099979400634766,-33512000.0,0.3896017074584961
2020-03-11,-0.026999950408935547,-0.1119999885559082,-0.08550024032592773,-0.3652501106262207,-80684000.0,-0.36394309997558594
2020-03-12,-0.75,-0.5120000839233398,-0.6692500114440918,-0.7539997100830078,316576000.0,-0.7513022422790527
2020-03-13,0.12599992752075195,0.12249994277954102,0.09525012969970703,0.6132497787475586,-181704000.0,0.611055850982666
2020-03-16,-0.45225000381469727,-0.3729996681213379,-0.6402502059936523,-1.1110000610351562,92136000.0,-1.107022762298584
2020-03-17,-0.28749990463256836,-0.13100004196166992,-0.07499980926513672,0.5217499732971191,106660000.0,0.5198817253112793
2020-03-18,-0.02024984359741211,-0.27300024032592773,-0.25799989700317383,-0.3612499237060547,40636000.0,-0.3599557876586914
2020-03-19,0.04649972915649414,0.16975021362304688,0.3177499771118164,0.2537503242492676,-108756000.0,0.252840518951416
2020-03-20,0.42600011825561523,0.339749813079834,0.2934999465942383,-0.18050003051757812,39124000.0,-0.1798534393310547
2020-03-23,-0.33225011825561523,-0.34599971771240234,-0.16525030136108398,0.17349958419799805,-160760000.0,0.17287921905517578
2020-03-24,0.5822501182556152,0.9045000076293945,0.7382502555847168,0.9122500419616699,457768000.0,0.9089851379394531
2020-03-25,0.619999885559082,0.22899961471557617,0.39024972915649414,-0.08899974822998047,-308212000.0,-0.08868122100830078
