,Open,High,Low,Close,Volume,Adj Close
2020-01-02,2.0099945068359375,2.959991455078125,1.8800048828125,2.9199981689453125,4252700.0,2.79290771484375
2020-01-03,-0.459991455078125,-0.779998779296875,-0.2700042724609375,-2.0,-1505900.0,-1.9129486083984375
2020-01-06,-1.2400054931640625,-0.8499908447265625,-1.5500030517578125,0.410003662109375,-302500.0,0.3921051025390625
2020-01-07,2.2400054931640625,0.5699920654296875,0.8100128173828125,-1.4499969482421875,820400.0,-1.3868560791015625
2020-01-08,-0.3900146484375,1.1300048828125,0.6299896240234375,2.5099945068359375,6112400.0,2.4007720947265625
2020-01-09,2.910003662109375,1.4199981689453125,3.0800018310546875,2.0,-6361500.0,1.9129638671875
2020-01-10,0.980010986328125,1.0,0.149993896484375,-0.75,-659100.0,-0.7173614501953125
2020-01-13,-1.0600128173828125,0.089996337890625,0.0800018310546875,1.94000244140625,900600.0,1.855560302734375
2020-01-14,1.6300048828125,0.290008544921875,0.4600067138671875,-1.149993896484375,1850900.0,-1.0999298095703125
2020-01-15,-0.7700042724609375,0.339996337890625,0.850006103515625,1.04998779296875,-2059500.0,1.0042877197265625
2020-01-16,1.730010986328125,2.3000030517578125,1.459991455078125,2.9900054931640625,2447500.0,2.85986328125
2020-01-17,3.0699920654296875,1.2299957275390625,1.399993896484375,0.9300079345703125,10506300.0,0.8895416259765625
2020-01-21,-0.7400054931640625,0.720001220703125,1.0,-0.600006103515625,-4854500.0,-0.5738677978515625
2020-01-22,0.720001220703125,-0.6999969482421875,-0.75,-0.8000030517578125,-5378400.0,-0.7652130126953125
2020-01-23,-1.209991455078125,-0.69000244140625,-0.4099884033203125,1.0200042724609375,-4458000.0,0.975677490234375
2020-01-24,1.3199920654296875,0.7299957275390625,-0.82000732421875,-1.6800079345703125,5237300.0,-1.60693359375
2020-01-27,-6.3600006103515625,-4.149993896484375,-4.25,-2.7599945068359375,7160000.0,-2.639892578125
2020-01-28,2.6300048828125,2.3799896240234375,2.8700103759765625,3.1800079345703125,-7178200.0,3.041656494140625
2020-01-29,4.05999755859375,2.9900054931640625,2.6199951171875,2.579986572265625,9854600.0,2.467681884765625
