,Open,High,Low,Close,Volume,Adj Close
2020-01-02,2.0099945068359375,2.959991455078125,1.8800048828125,2.9199981689453125,4252700.0,2.79296875
2020-01-03,-0.459991455078125,-0.779998779296875,-0.2700042724609375,-2.0,-1505900.0,-1.9130096435546875
2020-01-06,-1.2400054931640625,-0.8499908447265625,-1.5500030517578125,0.410003662109375,-302500.0,0.39215087890625
2020-01-07,2.2400054931640625,0.5699920654296875,0.8100128173828125,-1.4499969482421875,820400.0,-1.3868865966796875
2020-01-08,-0.3900146484375,1.1300048828125,0.6299896240234375,2.5099945068359375,6112400.0,2.4007720947265625
2020-01-09,2.910003662109375,1.4199981689453125,3.0800018310546875,2.0,-6361500.0,1.912994384765625
2020-01-10,0.980010986328125,1.0,0.149993896484375,-0.75,-659100.0,-0.7174072265625
2020-01-13,-1.0600128173828125,0.089996337890625,0.0800018310546875,1.94000244140625,900600.0,1.8555755615234375
2020-01-14,1.6300048828125,0.290008544921875,0.4600067138671875,-1.149993896484375,1850900.0,-1.09991455078125
2020-01-15,-0.7700042724609375,0.339996337890625,0.850006103515625,1.04998779296875,-2059500.0,1.004302978515625
2020-01-16,1.730010986328125,2.3000030517578125,1.459991455078125,2.9900054931640625,2447500.0,2.859893798828125
2020-01-17,3.0699920654296875,1.2299957275390625,1.399993896484375,0.9300079345703125,10506300.0,0.8895263671875
2020-01-21,-0.7400054931640625,0.720001220703125,1.0,-0.600006103515625,-4854500.0,-0.573883056640625
2020-01-22,0.720001220703125,-0.6999969482421875,-0.75,-0.8000030517578125,-5378400.0,-0.76519775390625
2020-01-23,-1.209991455078125,-0.69000244140625,-0.4099884033203125,1.0200042724609375,-4458000.0,0.9756011962890625
2020-01-24,1.3199920654296875,0.7299957275390625,-0.82000732421875,-1.6800079345703125,5237300.0,-1.60687255859375
2020-01-27,-6.3600006103515625,-4.149993896484375,-4.25,-2.7599945068359375,7160000.0,-2.6398773193359375
2020-01-28,2.6300048828125,2.3799896240234375,2.8700103759765625,3.1800079345703125,-7178200.0,3.0415802001953125
2020-01-29,4.05999755859375,2.9900054931640625,2.6199951171875,2.579986572265625,9854600.0,2.4677734375
2020-01-30,6.2100067138671875,5.3000030517578125,5.0999908447265625,4.7400054931640625,16843000.0,4.533721923828125
2020-01-31,-1.839996337890625,-1.6500091552734375,-1.209991455078125,-2.5500030517578125,-15454800.0,-2.439056396484375
2020-02-03,-1.7800140380859375,2.100006103515625,0.8199920654296875,4.1500091552734375,-6035700.0,3.9694061279296875
2020-02-04,6.7100067138671875,6.1399993896484375,5.910003662109375,5.739990234375,6326300.0,5.4902191162109375
2020-02-05,6.8899993896484375,3.55999755859375,2.100006103515625,-0.220001220703125,2753000.0,-0.2104034423828125
2020-02-06,-3.05999755859375,-0.3799896240234375,1.649993896484375,3.730010986328125,-11434900.0,3.5677032470703125
2020-02-07,1.8800048828125,1.80999755859375,2.4199981689453125,0.2599945068359375,5777700.0,0.248687744140625
2020-02-10,0.7299957275390625,3.209991455078125,0.7700042724609375,4.80999755859375,2315200.0,4.6006927490234375
2020-02-11,7.0699920654296875,1.8600006103515625,0.25,-4.2599945068359375,17315600.0,-4.07464599609375
2020-02-12,-5.0699920654296875,-4.8499908447265625,-1.649993896484375,0.2700042724609375,-6097000.0,0.258270263671875
2020-02-13,-2.5,0.3799896240234375,1.019989013671875,-1.0,-11767100.0,-0.9564666748046875
2020-02-14,0.1699981689453125,-0.8199920654296875,-0.220001220703125,1.6399993896484375,-12146300.0,1.568572998046875
2020-02-18,2.3600006103515625,2.2899932861328125,2.850006103515625,1.8799896240234375,4642700.0,1.7982635498046875
